Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
82638,1117.383,451.4290441,235.63571,1.915792152,0.8529593815,83632,324.3731948,0.8042392923,0.9881145973,0.8317360826,0.718547464,0.005462729544,0.0008982791222,0.516310458,0.9891435235,CALI
82640,1130.951,448.0703902,237.8726752,1.883656413,0.8474455136,84169,324.37712,0.7764436176,0.981834167,0.8119187945,0.7239423248,0.005421955351,0.0009186531577,0.5240924897,0.9872101793,CALI
82691,1103.441,436.4676805,243.4935329,1.792522681,0.8299263338,83931,324.4771967,0.7210208744,0.9852259594,0.8534338697,0.7434163198,0.005278297281,0.0009944935532,0.5526678246,0.9906696108,CALI
82731,1111.05,434.6092631,244.0163728,1.781065992,0.8275028542,83717,324.5556667,0.7263476734,0.9882222249,0.8421916484,0.7467757691,0.005253281878,0.001007793002,0.5576740493,0.993254284,CALI
82734,1124.761,441.1885253,241.8671223,1.824094656,0.8363360213,84616,324.5615512,0.6716785062,0.9777583436,0.8218137203,0.7356527484,0.005332614466,0.0009634105472,0.5411849662,0.9871726048,CALI
82745,1117.639,434.8079231,246.67813,1.762652907,0.8234928368,84940,324.5831267,0.8035991764,0.9741582293,0.8324315426,0.746497728,0.005254793922,0.001006582586,0.5572588579,0.9822539461,CALI
82762,1112.693,438.5255345,242.3317215,1.809608465,0.8334428063,83578,324.6164679,0.7693923844,0.9902366652,0.8400209731,0.7402453045,0.005298633848,0.0009814005958,0.5479631108,0.9915986839,CALI
82769,1102.587,419.7589986,252.8835096,1.65989075,0.7981571624,84000,324.6301956,0.707814531,0.9853452381,0.8555626892,0.7733728084,0.005071451855,0.001119096823,0.5981055008,0.9927897885,CALI
82787,1093.363,427.0204786,248.5425315,1.718098211,0.8131609398,83424,324.6654928,0.8125772953,0.9923643076,0.8702484592,0.7603042688,0.005158061998,0.001063202615,0.5780625811,0.9931682864,CALI
82830,1093.724,419.0273771,253.5004339,1.652965128,0.7962456508,84075,324.7497983,0.7503397047,0.985191793,0.8701257902,0.7750085461,0.005058884186,0.001125797982,0.6006382465,0.9928340757,CALI
82831,1106.714,420.2950814,252.1565469,1.666802177,0.8000365826,83834,324.7517586,0.7483556792,0.9880358804,0.8498298097,0.7726756106,0.005074127819,0.001115655169,0.5970275992,0.9951269022,CALI
82842,1121.336,430.4318957,246.8155234,1.743941749,0.819266006,84293,324.7733215,0.7232582504,0.9827862337,0.8279210197,0.7545289389,0.005195817287,0.00103881267,0.5693139197,0.9928503131,CALI
82843,1116.382,429.1989976,248.0660354,1.730180421,0.816054892,84069,324.7752817,0.7549093759,0.985416741,0.8352952863,0.7567009325,0.005180872223,0.001047803201,0.5725963013,0.9906949096,CALI
82861,1120.201,429.1834536,248.5290287,1.726894664,0.8152749039,84461,324.8105631,0.7651909722,0.9810563455,0.8297898576,0.7568105442,0.005179559185,0.001048144741,0.5727621999,0.9890999869,CALI
82870,1105.912,425.5896073,249.6607178,1.704671889,0.8098600342,84088,324.8282024,0.7618968814,0.9855151746,0.8514635514,0.7632427973,0.005135629387,0.001075039189,0.5825395676,0.9930388249,CALI
82879,1099.559,409.2821438,262.3104973,1.560296473,0.7676211754,85153,324.8458407,0.6822327588,0.9732951276,0.861424642,0.7936965872,0.004938309388,0.001208860284,0.6299542725,0.9829154297,CALI
82892,1101.387,423.5195825,250.0040237,1.694051065,0.807183223,83670,324.8713166,0.7543316832,0.9907015657,0.858702229,0.7670750776,0.00510929381,0.001091169281,0.5884041746,0.9967867184,CALI
82896,1107.807,429.8403264,247.6613612,1.735597044,0.8173294521,84124,324.8791549,0.7655424624,0.9854025011,0.848819267,0.7558135776,0.005185296353,0.001043787527,0.5712541641,0.9914670387,CALI
82950,1111.235,426.1205902,249.6289112,1.707016179,0.8104429794,84409,324.9849539,0.7778944802,0.9827151133,0.8441399047,0.7626595882,0.00513707764,0.001072059354,0.5816496475,0.992885359,CALI
82961,1110.823,439.3240902,241.8592954,1.816444927,0.8348180761,83863,325.0065013,0.7788448901,0.9892443628,0.8448782218,0.7397875703,0.005295549598,0.0009784055854,0.5472856491,0.9941142409,CALI
83001,1119.895,432.2294073,246.7591762,1.751624454,0.821020557,84155,325.0848435,0.7397593583,0.9862872081,0.8316461427,0.7521118137,0.005207520479,0.001027875207,0.5656721804,0.9908452241,CALI
83018,1118.78,444.7359468,240.2116079,1.851434037,0.8415868189,84398,325.1181332,0.7403067594,0.9836489016,0.8334753161,0.7310363273,0.005357102638,0.0009437686899,0.5344141118,0.9894324764,CALI
83039,1114.391,434.3883107,247.8111906,1.752900301,0.8213093396,85152,325.1592511,0.707027791,0.9751855505,0.8402659839,0.7485451221,0.005231136101,0.001013089282,0.5603197999,0.9821847461,CALI
83051,1110.932,433.04735,246.8559264,1.754251382,0.8216143539,84323,325.1827447,0.735719854,0.9849151477,0.8456288219,0.750917295,0.005214234025,0.001022677521,0.5638767839,0.9891816273,CALI
83064,1105.94,422.4408423,252.0911091,1.675746693,0.8024280324,84057,325.2081942,0.688465077,0.9881865877,0.8534136264,0.7698313268,0.005085727178,0.001101831391,0.5926402718,0.9931149754,CALI
83074,1109.599,433.9891244,246.8393388,1.758184601,0.8224976627,84328,325.2277693,0.8029887102,0.9851294944,0.8478965592,0.7493915194,0.005224126976,0.001016315579,0.5615876494,0.9873747572,CALI
83091,1122.204,432.5212346,247.9635562,1.744293562,0.8193469412,84877,325.2610444,0.7451439333,0.978957786,0.8291254099,0.7520117358,0.005205392096,0.001026908346,0.5655216507,0.9864357745,CALI
83097,1138.925,447.9528602,238.9724908,1.874495507,0.8458146527,83743,325.2727877,0.7608221937,0.9922859224,0.8050168243,0.7261317353,0.005390722412,0.0009244605927,0.527267297,0.9883601792,CALI
83108,1143.976,458.9522407,234.2889049,1.958915814,0.8598857911,85574,325.2943161,0.6294057951,0.9711828359,0.7980293581,0.7087759624,0.005522359348,0.0008596869763,0.5023633648,0.9840875395,CALI
83173,1107.612,426.6362051,250.914101,1.700327735,0.8087722892,84478,325.4215,0.6846528704,0.9845521911,0.8519555294,0.7627610973,0.005129503627,0.001071048761,0.5818044916,0.9892583136,CALI
83266,1117.778,448.4737097,237.7470978,1.886347778,0.8479195418,84030,325.6033844,0.7972386852,0.990908009,0.8374645859,0.7260255782,0.005386036434,0.0009231169706,0.5271131403,0.9943187008,CALI
83287,1109.766,432.8764487,246.3195329,1.757377677,0.8223170073,83902,325.644441,0.7601398218,0.9926700198,0.8498147265,0.7522803378,0.005197407142,0.001026798783,0.5659257066,0.9945452038,CALI
83296,1142.638,446.7658888,239.0133166,1.869209194,0.8448611774,84270,325.6620351,0.7025878066,0.9884419129,0.8017088622,0.7289321841,0.005363593556,0.0009340801139,0.531342129,0.9931895928,CALI
83343,1113.526,416.8090886,257.6891372,1.617488006,0.7859873283,84140,325.7539,0.8065321527,0.9905276919,0.8446528841,0.7815422189,0.005001128933,0.001150952997,0.61080824,0.9879750022,CALI
83431,1088.656,424.5506959,251.8191175,1.685935127,0.8050973961,84489,325.9258328,0.7292855832,0.9874776598,0.8846184075,0.7676959098,0.00508864446,0.001090281838,0.5893570099,0.9936176854,CALI
83432,1125.326,447.4924431,240.0153588,1.864432532,0.8439917042,84920,325.927786,0.6880422233,0.982477626,0.8279151165,0.7283425475,0.005363558863,0.0009310554302,0.5304828666,0.989049514,CALI
83444,1106.53,423.0564274,252.9254619,1.672652584,0.8016059203,84671,325.9512242,0.7623937871,0.9855086157,0.8564038137,0.770467491,0.005069944243,0.001102047266,0.5936201547,0.9929202857,CALI
83448,1130.077,457.7684522,237.078752,1.930870854,0.8554405445,85553,325.9590366,0.7851638581,0.975395369,0.82112585,0.7120609448,0.00548567314,0.0008699180747,0.5070307891,0.9790109727,CALI
83461,1115.612,435.778211,247.3506306,1.761783303,0.8232998473,85055,325.9844255,0.7780895734,0.9812591852,0.8426885516,0.748051227,0.00522133944,0.001008525884,0.5595806382,0.9858598252,CALI
83469,1105.279,420.0168841,255.4732011,1.644074142,0.7937492858,85238,326.0000484,0.6985028913,0.9792463455,0.8586006981,0.7761593897,0.005032010496,0.001126483836,0.6024233982,0.9904287318,CALI
83522,1134.917,462.4802456,230.6929039,2.004744133,0.8667074631,84089,326.1035315,0.7004528682,0.9932571442,0.81485915,0.705118834,0.005537226666,0.0008443476994,0.49719257,0.9967438878,CALI
83546,1120.191,438.0143099,244.91133,1.788460787,0.8290732405,84546,326.150381,0.7894731869,0.9881721193,0.836664549,0.7446112459,0.005242792113,0.0009941702534,0.5544459075,0.9916047638,CALI
83551,1112.709,427.6831271,252.4009874,1.69445901,0.8072871349,85539,326.1601404,0.8008492447,0.9767591391,0.8480048081,0.7626210149,0.005118827148,0.001068034549,0.5815908124,0.9854817919,CALI
83575,1118.077,431.5356315,248.8398063,1.734190514,0.8169998265,85300,326.2069818,0.7277516545,0.9797772567,0.8401228983,0.7559213143,0.005163453563,0.001039983389,0.5714170334,0.9909459989,CALI
83577,1120.306,419.0831638,257.6042703,1.626848667,0.7887724339,85744,326.2108849,0.7557237413,0.9747270946,0.8368031729,0.7783917683,0.005014336046,0.00113549738,0.605893745,0.9856974314,CALI
83581,1101.693,427.2737028,251.6375717,1.697972604,0.8081784709,84407,326.218691,0.7972851801,0.9902140818,0.8653588648,0.7634888104,0.005112091298,0.001071492338,0.5829151635,0.9897739779,CALI
83589,1101.208,416.8628541,256.9779746,1.622173475,0.787388668,85079,326.2343028,0.7277721669,0.9824868651,0.866204186,0.7825938425,0.004987053968,0.001153903622,0.6124531223,0.9935052097,CALI
83592,1112.64,430.5926125,249.2471351,1.727572966,0.8154363481,84331,326.240157,0.784989858,0.9912369117,0.8485261718,0.7576538647,0.005151122266,0.001047044145,0.5740393787,0.9916949122,CALI
83600,1107.153,424.8789303,253.2739853,1.677546669,0.8029038138,84653,326.2557677,0.7237531275,0.9875609843,0.8570395406,0.7678793755,0.005082283855,0.001089960332,0.5896387354,0.9891464964,CALI
83641,1112.883,429.4870835,251.5901959,1.707089904,0.8104612665,85293,326.3357608,0.8120564277,0.9806314703,0.8486528302,0.7598267173,0.005134886999,0.001055768973,0.5773366403,0.98556555,CALI
83706,1126.544,446.9605372,239.8446911,1.863541507,0.8438286752,84590,326.4625389,0.7418903109,0.9895495922,0.8288389186,0.7304057333,0.005339647543,0.0009374520175,0.5334925352,0.9941854832,CALI
83743,1105.143,421.8471866,255.1053802,1.653619325,0.796427438,84943,326.534683,0.7588716108,0.9858728795,0.8616312159,0.7740591697,0.005037402369,0.001115534597,0.5991675982,0.9907951192,CALI
83749,1122.304,436.0196041,246.3986313,1.769569911,0.8250162079,84824,326.5463805,0.7024037171,0.9873267,0.8355423601,0.7489259141,0.005206266392,0.001010326121,0.5608900248,0.9925341112,CALI
83749,1109.583,440.1503488,243.96224,1.804174075,0.8323367706,84500,326.5463805,0.8096384377,0.991112426,0.854810613,0.7418973572,0.005255589306,0.0009821469654,0.5504116886,0.9930384993,CALI
83773,1134.941,447.3225626,242.4610804,1.844925222,0.8403608214,86024,326.5931665,0.7842371818,0.9738328838,0.8172733956,0.730106625,0.005339698502,0.0009359263095,0.5330556839,0.983447876,CALI
83787,1117.773,442.8986941,242.995188,1.822664464,0.8360538872,85035,326.6204552,0.7150281618,0.9853236902,0.8427121876,0.7374608675,0.005286007305,0.0009644138562,0.5438485311,0.9912533915,CALI
83810,1123.285,442.5761071,243.2735867,1.819252608,0.8353777534,84912,326.6652817,0.7957124004,0.9870218579,0.8346911056,0.7380996769,0.005280707638,0.0009667895497,0.544791133,0.9911126898,CALI
83874,1107.515,431.1387657,248.798989,1.732879894,0.8166918349,84605,326.7899839,0.8060312518,0.9913598487,0.8592864933,0.7579693822,0.005140314826,0.001046588921,0.5745175844,0.9955699708,CALI
83936,1129.483,432.9425173,252.0038481,1.717999628,0.8131370328,86096,326.9107438,0.7095541617,0.9749117264,0.8267967019,0.7550904121,0.005158007498,0.00103432627,0.5701615305,0.9795372972,CALI
83969,1106.607,437.1935026,245.376285,1.781726798,0.8276441033,84557,326.9750011,0.7713201793,0.9930461109,0.8616720758,0.7478953807,0.00520660604,0.001004842243,0.5593475005,0.9966044312,CALI
84080,1114.181,437.0809816,248.0983867,1.7617244,0.8232867631,85529,327.1910465,0.7674333698,0.9830583779,0.8511205384,0.7485822086,0.005198394167,0.001006947838,0.5603753231,0.98722688,CALI
84099,1105.804,428.8342168,251.0697698,1.70802808,0.8106937341,85023,327.228013,0.7783052918,0.9891323524,0.864259939,0.7630641402,0.005099159524,0.001066405902,0.5822668821,0.9945281845,CALI
84146,1141.257,451.5574916,239.2381116,1.887481424,0.8481185245,85277,327.3194384,0.7721374956,0.9867373383,0.8118511895,0.7248676956,0.005366357184,0.0009138908316,0.5254331761,0.9917453594,CALI
84156,1125.18,435.7000851,247.4989463,1.760411879,0.8229948162,85328,327.3388873,0.798822971,0.9862647665,0.8353162708,0.7512940632,0.005177290806,0.00101747126,0.5644427695,0.9936517564,CALI
84160,1124.141,439.6609796,247.1911519,1.778627496,0.826980046,85880,327.3466665,0.7043856712,0.979972054,0.836900862,0.744543368,0.005224108598,0.0009902662031,0.5543448269,0.9859729513,CALI
84166,1108.716,443.6134549,242.4510878,1.829702885,0.8374350735,84748,327.358335,0.8117862654,0.9931325813,0.8604109364,0.7379359922,0.005270696658,0.0009641010544,0.5445495286,0.9963638437,CALI
84221,1104.125,423.0738082,256.2221736,1.651199045,0.7957536072,86131,327.4652771,0.7557519742,0.9778244767,0.8681480036,0.7740145354,0.00502337669,0.001112172045,0.5990985011,0.9892308725,CALI
84226,1113.968,440.5559563,245.6595216,1.793359986,0.8301013588,85372,327.4749974,0.788477921,0.9865763951,0.8529245385,0.7433221426,0.00523064085,0.0009850152274,0.5525278078,0.9908812617,CALI
84228,1118.273,426.1572737,253.547419,1.68077938,0.8037537686,85117,327.4788854,0.764340227,0.9895555529,0.8463902931,0.7684460776,0.005059567765,0.001088295347,0.5905093741,0.9925159798,CALI
84265,1124.466,442.88142,244.9378087,1.808138247,0.8331447081,85624,327.5508056,0.670205997,0.9841282818,0.8374606934,0.7395903074,0.005255817006,0.0009700292773,0.5469938228,0.9890404518,CALI
84277,1116.607,433.5655955,249.7215446,1.736196195,0.8174695819,85361,327.5741277,0.745484299,0.9873009923,0.8494117014,0.7555353354,0.005144530483,0.00103405736,0.5708336431,0.9910791993,CALI
84307,1126.741,444.3556851,242.4084762,1.833086417,0.8380925853,84990,327.6324256,0.8190712134,0.9919637604,0.8344980074,0.7373202067,0.005270685532,0.0009608849977,0.5436410872,0.9965410928,CALI
84331,1113.655,434.3328911,249.7984705,1.738733188,0.818061066,85972,327.6790565,0.7509372134,0.9809123901,0.8544679386,0.7544421875,0.005150334884,0.001029245777,0.5691830143,0.9896573972,CALI
84341,1111.263,417.0962652,262.6515837,1.588021132,0.7768266185,85951,327.698484,0.7638476308,0.9812683971,0.8582521517,0.785666311,0.004945355939,0.001162331058,0.6172715522,0.9802402689,CALI
84365,1108.866,445.2606934,242.4188885,1.836740924,0.8387981032,84908,327.7451055,0.7952585191,0.9936048429,0.8622119548,0.7360746421,0.005277789289,0.0009556948286,0.5418058787,0.9951570305,CALI
84382,1101.786,422.363429,257.7041876,1.638946704,0.7922874845,85894,327.7781251,0.7776856153,0.9823969078,0.8735045659,0.7760570697,0.005005373528,0.001119930039,0.6022645754,0.987079541,CALI
84442,1119.674,443.7774674,245.1097166,1.810525807,0.8336283829,86086,327.894638,0.7354678001,0.9809028181,0.8464185795,0.7388717591,0.005255411613,0.000966190513,0.5459314764,0.9884230269,CALI
84459,1114.52,437.4712277,249.1185799,1.756076275,0.8220250382,85700,327.9276425,0.7857747593,0.9855192532,0.8544370394,0.7495981946,0.005179687514,0.001008782292,0.5618974534,0.9867347867,CALI
84471,1135.934,435.4694636,249.5624109,1.744932108,0.8194936946,85565,327.9509378,0.6977844964,0.9872143984,0.8226428021,0.7530974389,0.005155254036,0.001022903151,0.5671557524,0.9896482824,CALI
84511,1118.151,436.6164778,247.9467271,1.760928579,0.8231098371,85464,328.0285768,0.8106804033,0.9888491061,0.8494194311,0.7512968324,0.005166386362,0.001015343225,0.5644469304,0.9939507309,CALI
84516,1094.382,421.1212864,256.271092,1.643264884,0.7935196588,85186,328.0382803,0.8271609771,0.9921348578,0.886769844,0.7789639017,0.004982740385,0.001131663612,0.6067847601,0.9971080886,CALI
84527,1123.509,437.4509735,248.6470827,1.759324777,0.8227524363,85482,328.0596272,0.758171283,0.9888280574,0.8414962946,0.7499346146,0.005175280957,0.001009734728,0.5624019261,0.9894476435,CALI
84566,1134.25,439.823932,246.3371,1.785455508,0.8284377401,85580,328.1353004,0.812259874,0.9881514373,0.826015272,0.7460605858,0.005200954662,0.0009939378254,0.5566063977,0.9937959585,CALI
84600,1121.771,426.5786115,254.1952656,1.678153252,0.8030637417,85556,328.2012576,0.7717569787,0.9888260321,0.8448348299,0.7693804816,0.005042300373,0.001089866075,0.5919463255,0.9933766511,CALI
84609,1209.172,446.1431863,242.5924277,1.839064766,0.8392442381,85785,328.2187146,0.7740209128,0.9862913097,0.7271939587,0.7356802138,0.005272999164,0.0009527824925,0.5412253769,0.995348521,CALI
84614,1122.443,432.0825362,250.9730018,1.72162955,0.8140141457,85567,328.2284126,0.8088132677,0.9888625288,0.8439631773,0.7596428578,0.005106513535,0.001048919322,0.5770572713,0.9934788505,CALI
84629,1124.297,448.1926562,243.1812137,1.843039803,0.8400029191,86214,328.2575048,0.75759122,0.9816155149,0.8413311514,0.732402685,0.00529597013,0.0009399938252,0.536413693,0.9886317868,CALI
84641,1111.659,432.5475368,250.5309368,1.726523448,0.8151864556,85214,328.2807766,0.6774314893,0.9932757528,0.8606914187,0.7589472803,0.005110378384,0.001045873734,0.5760009742,0.9944791878,CALI
84648,1132.054,439.91571,248.9619409,1.766999841,0.8244526032,86779,328.2943511,0.7671838747,0.9754433676,0.8300271117,0.7462664862,0.005197000638,0.0009942790458,0.5569136685,0.9840663637,CALI
84697,1100.164,426.4198942,253.801232,1.680133272,0.8035843557,85314,328.3893569,0.7542701932,0.9927678927,0.8793525602,0.7701079648,0.00503465169,0.001092334507,0.5930662775,0.9964303851,CALI
84699,1103.623,412.2174631,263.7319141,1.563016992,0.7685511813,86355,328.3932341,0.7198623151,0.9808233455,0.87386966,0.796650466,0.004866851594,0.001209202744,0.634651965,0.9919718053,CALI
84718,1111.272,435.8566561,248.7151069,1.752433383,0.8212037395,85289,328.4300652,0.7595302134,0.9933051155,0.8620745316,0.7535277038,0.005144793976,0.001023162576,0.5678040004,0.9950386851,CALI
84766,1131.169,452.9022553,239.6855298,1.889568618,0.8484838204,85821,328.5230939,0.7400364928,0.9877069715,0.8324852829,0.725373058,0.005342970711,0.0009124482442,0.5261660733,0.9942268999,CALI
84791,1111.688,440.9227214,246.9561704,1.785429053,0.8284321294,85718,328.571536,0.6857450181,0.9891854686,0.8621717444,0.7451907556,0.005200112293,0.0009891503738,0.5553092623,0.9914652901,CALI
84870,1160.165,449.8320977,244.3485463,1.84094444,0.8396036933,87068,328.7245658,0.7551249199,0.9747553636,0.7923636561,0.7307716978,0.005300248589,0.0009324013173,0.5340272744,0.9831145416,CALI
84917,1141.779,454.6947719,240.9082975,1.887418477,0.8481074864,86284,328.8155751,0.7288449819,0.98415697,0.8185409377,0.7231567095,0.005354578847,0.0009033057206,0.5229556265,0.9870361122,CALI
84919,1119.753,443.1612961,244.9903243,1.808893054,0.8332978553,85620,328.8194473,0.6634556037,0.9918126606,0.851079767,0.741985932,0.005218635359,0.0009757069529,0.5505431232,0.9958736316,CALI
84955,1107.358,428.8777881,254.2604493,1.686765635,0.805312473,86008,328.8891387,0.7995012234,0.9877569528,0.8706081196,0.7668598089,0.005048293663,0.001076931998,0.5880739666,0.9919429574,CALI
84964,1106.69,427.7566023,255.9742087,1.671092586,0.8011893707,86555,328.9065592,0.8060335832,0.981618624,0.8717517801,0.768910538,0.005034562901,0.001085537388,0.5912234154,0.9879890659,CALI
84973,1111.998,435.5297904,250.374737,1.739511724,0.8182419726,86321,328.9239788,0.8086659434,0.9843838695,0.8635406837,0.7552272796,0.00512550799,0.001028554604,0.5703682438,0.9921622471,CALI
84995,1157.954,464.620884,234.3412897,1.982667606,0.8634870679,86358,328.9665562,0.7822249627,0.9842168647,0.7965639133,0.7080322206,0.005466449603,0.0008474170505,0.5013096254,0.993930355,CALI
85044,1121.92,421.6688171,258.0643879,1.633967478,0.7908521247,86103,329.0613679,0.784647322,0.987700777,0.8490431504,0.7803787108,0.004958242993,0.001134303369,0.6089909323,0.9950713779,CALI
85119,1140.71,449.4686011,243.859741,1.843143929,0.8400227176,86686,329.2064349,0.7621004566,0.9819232633,0.8220266153,0.7324347777,0.005280473233,0.0009374075304,0.5364607036,0.9887742889,CALI
85127,1130.235,443.9961425,246.7552517,1.799338168,0.8313428497,86501,329.221905,0.7380271189,0.9841157906,0.8374129807,0.7414972192,0.005215691173,0.0009725898608,0.5498181261,0.9893087396,CALI
85130,1132.32,442.9890756,249.1711076,1.77785089,0.826813022,87434,329.2277061,0.6937721057,0.973648695,0.8343612785,0.7431959934,0.005203677617,0.0009792725576,0.5523402845,0.9819786667,CALI
85209,1122.182,430.6441622,256.0528764,1.681856374,0.8040356488,87141,329.3804311,0.7516407325,0.9778290357,0.8502932589,0.7648552099,0.005053975075,0.001066914889,0.5850034922,0.9838918519,CALI
85226,1104.753,427.749008,256.5457649,1.667339971,0.8001816613,86404,329.4132867,0.8214554217,0.9863663719,0.8775090226,0.7701088267,0.005018996645,0.001088942812,0.5930676049,0.9888453229,CALI
85244,1102.784,421.0173428,258.9638094,1.625776759,0.7884564386,85958,329.4480714,0.8197878499,0.9916936178,0.8808313667,0.782504752,0.004938967467,0.001142257091,0.6123136869,0.9954853616,CALI
85311,1116.29,437.2934804,249.6000742,1.751976564,0.8211003288,85881,329.5775156,0.8164513351,0.9933629091,0.8603216028,0.7536758044,0.005125874511,0.001020201658,0.5680272182,0.9951703741,CALI
85329,1105.44,400.5141202,272.6878901,1.468763868,0.7324278686,86101,329.612283,0.7335648765,0.9910337859,0.8774778639,0.82297294,0.004693763201,0.001328137871,0.67728446,0.9947709433,CALI
85330,1118.881,426.9344592,258.2929912,1.652907642,0.7962296646,87158,329.6142144,0.8036958897,0.9790265954,0.8565324314,0.7720487474,0.005003333636,0.001096523938,0.5960592684,0.98523092,CALI
85369,1127.369,431.9334268,254.1925336,1.69923727,0.8084977025,86927,329.6895308,0.6665911859,0.9820769151,0.8440688655,0.7632878363,0.005059605089,0.001059375072,0.582608321,0.9899897727,CALI
85382,1134.327,444.2325693,247.3153768,1.796218961,0.8306968612,86773,329.7146324,0.7566643034,0.983969668,0.8338724939,0.7422117493,0.005202883152,0.0009739465765,0.5508782808,0.9894980135,CALI
85446,1104.639,431.766247,254.7750382,1.694696035,0.8073474694,86852,329.8381817,0.8190131125,0.9838115415,0.8799557965,0.763927667,0.00505308905,0.00106156275,0.5835854805,0.9889999995,CALI
85453,1115.353,438.2280907,250.243983,1.751203307,0.8209250713,86451,329.8516922,0.8308507535,0.9884558883,0.8632021207,0.752694086,0.005128293807,0.001015375491,0.5665483871,0.9921414092,CALI
85465,1121.047,444.0432205,247.7210094,1.792513366,0.8299243851,86667,329.8748516,0.7858850575,0.9861308226,0.8545756605,0.7428890621,0.005195614818,0.0009761410253,0.5518841585,0.9892597309,CALI
85592,1112.155,429.948573,255.2057169,1.684713722,0.8047804053,86397,330.1198557,0.7558259672,0.9906825468,0.8695857237,0.7678124231,0.005023233165,0.001076920487,0.5895359171,0.9931992488,CALI
85613,1142.861,446.1686199,246.7936591,1.807860954,0.8330883913,86801,330.1603507,0.7959927479,0.9863135217,0.8236880289,0.7399900753,0.005211458773,0.0009639236799,0.5475853115,0.9899581037,CALI
85618,1109.054,420.1109726,261.33371,1.60756518,0.7829705621,87049,330.1699916,0.7480690595,0.9835609829,0.8747210093,0.7859113737,0.00490680666,0.001154710206,0.6176566873,0.9929233839,CALI
85631,1129.837,441.9871146,249.0961065,1.774363802,0.8260599324,87138,330.1950567,0.7571933858,0.9827055934,0.8429645164,0.7470694185,0.005161531625,0.0009917499575,0.558112716,0.9902950008,CALI
85666,1119.3,435.6466449,251.49782,1.732208433,0.8165337278,86305,330.2625302,0.7628860471,0.9925960257,0.8592614844,0.7580972655,0.00508540897,0.001036108813,0.5747114639,0.9955200446,CALI
85680,1136.21,458.7874209,240.4925432,1.907699153,0.8516003146,87086,330.2895157,0.6998056096,0.9838550398,0.8340116311,0.7199184212,0.005354661775,0.0008872478433,0.5182825332,0.9887271496,CALI
85681,1126.8,439.1739956,250.0541417,1.756315623,0.8220787923,86751,330.2914432,0.7827608259,0.9876658482,0.848009493,0.7520742268,0.005125687091,0.001011520471,0.5656156426,0.9933995894,CALI
85702,1107.351,427.956415,257.0571452,1.664829875,0.799503091,86542,330.3319171,0.7945301998,0.9902937302,0.878274385,0.7718821485,0.004993540583,0.001093433397,0.5958020512,0.9919090546,CALI
85716,1121.69,433.0923442,252.959551,1.712101173,0.8116978004,86374,330.358897,0.8070426514,0.9923819668,0.8561030888,0.7627908954,0.005052642962,0.001055164997,0.58184995,0.9961859822,CALI
85743,1128.309,444.9294029,247.7339219,1.79599709,0.8306507641,87265,330.4109234,0.7359408796,0.9825588724,0.8463547463,0.7426142692,0.005189104684,0.0009734762362,0.5514759528,0.9904492066,CALI
85767,1190.899,445.0620378,250.7718707,1.774768584,0.8261476142,88786,330.4571622,0.7240409941,0.9659968914,0.7599416058,0.7424968524,0.005189199084,0.0009728784042,0.5513015758,0.9784327168,CALI
85801,1130.491,441.8439031,250.8260603,1.76155501,0.8232491277,87732,330.5226561,0.7622419246,0.9779897871,0.8436610422,0.7480529974,0.005149635821,0.0009946854143,0.5595832869,0.9857367425,CALI
85822,1131.029,438.5409727,251.9410317,1.740649269,0.8185057933,87602,330.5631017,0.7240468738,0.9796808292,0.8430649111,0.753779287,0.00510988992,0.001017578927,0.5681832135,0.9890076952,CALI
85861,1127.125,453.4993532,243.2214479,1.8645533,0.8440137805,86936,330.6382019,0.6622368939,0.9876345818,0.8493010108,0.7290819702,0.005281785132,0.0009205893075,0.5315605192,0.9911229202,CALI
85998,1174.8,441.3015301,251.9228226,1.751733033,0.8210451618,88241,330.9018803,0.745423341,0.9745809771,0.7830154648,0.7498317086,0.005131532478,0.001000649659,0.5622475912,0.984907678,CALI
86045,1120.98,443.5950005,249.0735919,1.780979658,0.8274843866,86694,330.9922909,0.8163042653,0.9925138995,0.8604780068,0.7461587496,0.005155383816,0.0009857475596,0.5567528797,0.9915655532,CALI
86069,1112.116,432.5148527,254.7971707,1.697486874,0.808055638,87165,331.0384485,0.7740853329,0.9874261458,0.8744932128,0.7653805329,0.005025210619,0.001063760058,0.5858073602,0.9944003045,CALI
86177,1130.442,441.2044839,250.5114464,1.761214868,0.8231735166,87187,331.2460781,0.7690804269,0.9884157042,0.8474316223,0.7507767716,0.005119747542,0.001003394275,0.5636657608,0.9927365186,CALI
86232,1145.77,442.0627791,250.0781687,1.767698402,0.8246060758,87163,331.3517654,0.8016510486,0.9893188624,0.8254360443,0.7495581646,0.00512643542,0.0009981978036,0.5618374421,0.9931591484,CALI
86264,1129.948,449.066567,247.502132,1.814394742,0.8344075158,87923,331.4132407,0.7267519251,0.9811312171,0.8490290315,0.7380047079,0.005205723906,0.0009525711473,0.544650949,0.9882118181,CALI
86321,1117.68,437.5317131,252.7078941,1.73137335,0.8163367932,86882,331.5227153,0.7787330398,0.9935429663,0.8683431199,0.7577112821,0.005068658995,0.001030594575,0.574126387,0.9940271257,CALI
